,path,language,sentence
5719,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0267.mp3,ind,apatah engkau maoe
5720,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0268.mp3,ind,apa hati hati dengan sekentjang kentjangnja keréta api akan didjalankan  mengerti
5721,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0269.mp3,ind,mengertikah engkau  dengan setjepat tjepatnja
5722,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0270.mp3,ind,kata passepartout
5723,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0271.mp3,ind,ja toean  saja tahoe
5724,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0272.mp3,ind,saja mengerti   tetapi seorangpoen ta  soeka mendengarkannja lagi
5725,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0273.mp3,ind,passepartout laloe melandjoetkan djoea perkataannja  katanja
5726,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0274.mp3,ind,hai toean toean  apabila toean toean ta  soeka mendengarkan perkataan hati hati  marilah saja ganti
5727,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0275.mp3,ind,apatah ta  lebih baik
5728,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0276.mp3,ind,maka beberapa orang berseroe seroelah
5729,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0277.mp3,ind,siapakah itoe katakan  djadi apakah ia disini
5730,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0278.mp3,ind,apakah jang dikehendakinja
5731,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0279.mp3,ind,passepartout ta  tahoe lagi
5732,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0280.mp3,ind,kepada siapa ia hendak berkata akan menoendjoekkan apa jang terasa dalam hatinja
5733,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0281.mp3,ind,maka bertanjalah kolonél proctor kepada passepartout
5734,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0282.mp3,ind,takoetkah engkau   djawab passepartout
5735,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0283.mp3,ind,saja takoet wahai  baik benar perkataanmoe
5736,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0284.mp3,ind,saja boléh saksikan kepada orang orang ini semoeanja
5737,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0285.mp3,ind,bahwa bangsa perantjis boléh djoega berboeat seperti orang amérika
5738,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0286.mp3,ind,tiba tiba maka conducteur berseroelah kepada penoempang penoempang  katanja
5739,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0288.mp3,ind,mendengar perintah conducteur itoe maka passepartout berkatalah  oedjarnja
5740,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0289.mp3,ind,ja  ja  marilah masoek  segera djoega kami djoegapoen ta  takoet
5741,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0290.mp3,ind,akan tetapi menoeroet pikirankoe sebaik baiknja kita berdjalan sadja
5742,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0291.mp3,ind,ap bila kita soedah sampai diseberang djambatan itoe
5743,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0292.mp3,ind,maka boléhlah forster mendjalankan ichtiarnja menjeberangkan keréta itoe
5744,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0293.mp3,ind,soenggoehpoen passepartout berkata dengan soenggoeh duatetapi seorangpoen tiada jang hendak mendengarkan
5745,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0295.mp3,ind,sebentar antaranja maka kerétapoen berangkatlah
5746,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0296.mp3,ind,makin lama makin kentjang djalannja  sehingga roda rodanja seolah olah tiada terletak diatas railnja
5747,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0297.mp3,ind,seperti terbanglah roepanja keréta itoe dan dapat mendjalani seratus mijl dalam sedjam
5748,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0298.mp3,ind,setelah keréta itoe sampai keseberang djambatan itoe
5749,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_28_verne_128kb_0300.mp3,ind,lima mijl melampaui station baharoelah dapat mesnis memperhentikannja
5750,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0000.mp3,ind,bab jang kedoea poeloeh sembilan peri meriwajatkan berbagai bagai kesoekaran jang boléh terdapat dalam keréta api ditanah amérika serikat
5751,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0001.mp3,ind,pada malam itoe djoega maka keréta api meneroeskan perdjalanannja dengan selamat melaloei bénténg sanders
5752,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0002.mp3,ind,menoeroet djalan pegoenoengan cheryenne dan evans
5753,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0004.mp3,ind,tempat itoe tingginja delapan riboe sembilan poeloeh satoe kaki dari pada moeka air laoet
5754,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0005.mp3,ind,maka penoempang hanja sampai kelaoet atlantika
5755,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0008.mp3,ind,ke denver city  jaitoe seboeah kota jang teroetama di colorado
5756,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0009.mp3,ind,tempat itoe banjak parit tambangnja
5757,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0010.mp3,ind,seperti tambang emas dan selaka  dan pendoedoeknja lebih dari lima poeloeh riboe orang
5758,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0011.mp3,ind,pada waktoe itoe maka keréta api telah mendjalani dalam tiga hari tiga malam seriboe tiga ratoes delapan poeloeh doea mijl djaoehnja
5759,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0012.mp3,ind,ja ni terhitoeng sedjak dari san francisco
5760,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0013.mp3,ind,lodge pole creek arahnja sama dengan arah djalan keréta api dan menoeroet batas jang loeroes mentjerailah wyoming  dakota lama  dari colorado
5761,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0014.mp3,ind,djam poekoel sebelas maka keréta api sampailah ke nebraska
5762,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0015.mp3,ind,laloe menjoesoer tepi negeri sedgwick dan kemoedian berhentilah sebentar di julesburgh
5763,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0016.mp3,ind,jang letaknja ditjabang soengai platte sebelah selatan
5764,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0017.mp3,ind,pada tanggal dua puluh lima october tahoen seribu delapan ratus tujuh puluh tujuh disitoelah diterangkan
5765,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0018.mp3,ind,bahwa djoeroesan keréta api union pacific road moelai diboeka oentoek orang banjak
5766,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0019.mp3,ind,hoofdingenieur jang memboeatnja ialah toean j
5767,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0020.mp3,ind,m dodge disitoe pada hari itoe berhentilah kedoea locomotief besar besar jang menarik sembilan boeah keréta menghantar djamoe  jang disilakan toeroet merajakan hari pemboekaan itoe
5768,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0022.mp3,ind,durant disanalah orang mendengar soeara beribooriboe orang bersorak
5769,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0023.mp3,ind,disanalah bangsa sioux dan pownies memboeat pertoendjoekan tjara perang bangsa indian
5770,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0024.mp3,ind,disanalah kembang api dipasang dan terbitnja soerat kabar railway pioneer lembar pertama
5771,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0025.mp3,ind,ditjétak dalam pertjétakan jang boléh diangkat kian kemari
5772,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0026.mp3,ind,maka demikianlah bangsa amérika mengadakan pésta pemboekaan djalan keréta api jang terbesar
5773,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0028.mp3,ind,diboeat orang melaloei tanah tanah jang ta  didiami orang
5774,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0029.mp3,ind,tetapi sengadja dipergoenakan akan menghoeboengkan tanah tanah kosong itoe dan kota kota jang beloem ada waktoe itoe
5775,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0030.mp3,ind,djam poekoel delapan pagi maka keréta api melaloei bénténg macpherson
5776,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0032.mp3,ind,maka djalan keréta api menjoesoer disisi sebelah kiri tjabang jang sebelah selatan soengai platte
5777,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0034.mp3,ind,jang ada diantara kedoea tjabang soengai jang mendjadi satoe soengai besar ta  djaoeh dari kota itoe
5778,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0035.mp3,ind,kedalam soengai itoe bermoeara beberapa batang soengai
5779,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0036.mp3,ind,kemoedian ta  djaoeh disebelah selatan omaha
5780,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0037.mp3,ind,maka soengai itoe mendjadi satoe dengan soengai missouri
5781,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0039.mp3,ind,fogg dengan teman temannja melandjoetkan permainannja djoega
5782,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0040.mp3,ind,seorang dari merékapoen tiada jang mengeloeh karena lambatnja perdjalanan
5783,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0041.mp3,ind,fix menang beberapa guinje  tetapi sebentar antaranja ia moelai alah
5784,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0043.mp3,ind,pada pagi itoe toean fogg banjak menang dalam permainan itoe
5785,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0044.mp3,ind,troef dan honneurkesalahan pengutipan tag  ref  harus ditutup oleh   ref  tiba tiba terdengarlah dibelakang tempat doedoeknja soeara orang berkata
5786,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0045.mp3,ind,saja hendak main ruiten
5787,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0046.mp3,ind,fogg  aouda dan fix inelihat akan orang jang berkata itoe  jaitoe kolonél proctor
5788,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0047.mp3,ind,stamp proctor dan phileas fogg segera berkenal kenalan seorang dengan jang lain
5789,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0049.mp3,ind,o  engkau toean inggeris  engkau jang hendak main schoppen
5790,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0050.mp3,ind,djawab fogg dengan sabarnja  sambil meletakkan sepoeloeh helai daoen schoppen
5791,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0051.mp3,ind,mémang saja akan main itoe
5792,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0052.mp3,ind,proctor berkata poela dengan marah
5793,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0053.mp3,ind,apatah katamoe  ruiten haroeslah dimainkan
5794,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0054.mp3,ind,tengah berkata itoe ia mengoeloerkan tangannja seolah olah hendak mereboet kartoe jang tengah dimainkan oléh fogg
5795,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0056.mp3,ind,engkau ta  tjakap main whist
5796,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0058.mp3,ind,saja tahoe  apakah maksoedmoe jang sebenarnja
5797,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0059.mp3,ind,djawab proctor  sebagaimana engkau soeka  andjing inggeris
5798,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0060.mp3,ind,melihat perbantahan kedoea orang itoe  maka aoudapoen mendjadi poetjatlah
5799,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0061.mp3,ind,darahnja seolah olah mendjadi bekoelah dalam oerat oeratnja
5800,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0062.mp3,ind,aouda mendjabat tangan fogg  tetapi dengan sabar oléh fogg tangannja itoe ditolakkan perlahan lahan
5801,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0063.mp3,ind,passepartout bersiap diri hendak menangkap orang amérika itoe
5802,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0065.mp3,ind,tetapi waktoe itoe djoega berdirilah fix laloe mendekati kolonél proctor  seraja katanja
5803,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0066.mp3,ind,engkau keliroe  toean  sajalah moesoehmoe
5804,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0067.mp3,ind,tidak sadja saja telah kauhinakan  tetapi djoega telah kaupoekoel
5805,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0068.mp3,ind,maka kata fogg  toean fix  djangan marah  inilah soeatoe oeroesan bagi saja
5806,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0069.mp3,ind,sobab kolonél ini mengatakan saja salah main schoppen dan telah menghinakan dakoe poela
5807,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0070.mp3,ind,maka sekarang sajalah bertentangan dengan dia
5808,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0071.mp3,ind,maka djawab proctor
5809,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0073.mp3,ind,sendjata jang hendak kita pakaipoen engkau boléh menentoekannja
5810,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0074.mp3,ind,aouda mentjoba menjabarkan fogg  tetapi sia sia belaka
5811,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0075.mp3,ind,inspecteur fix beroesaha sehabis habis  akalnja hendak menjoedahi permoesoehan kata dengan proctor itoe
5812,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0076.mp3,ind,tetapi sia sia djoega adanja
5813,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0077.mp3,ind,passepartout hendak menangkap dan melémparkan kolonél itoe keloear dari djendéla
5814,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0078.mp3,ind,tetapi gerakan tangan toeannja jang dengan sabar itoe boléh mengalangi maksoednja itoe
5815,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0079.mp3,ind,fogg laloe keloear dari keréta  tetapi proctor mengikoet dia ketitian keréta
5816,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0080.mp3,ind,kemoedian kata fogg kepada moesoehnja
5817,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0081.mp3,ind,toean  saja koerang sempat  sebab saja hendak segera sampai ke éropah
5818,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0082.mp3,ind,kelambatan dalam perdjalanankoe boléh membinasakan keperloeankoe
5819,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0083.mp3,ind,maka djawab proctor
5820,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0084.mp3,ind,wahai  pedoeli apa saja akan keperloean toean itoe
5821,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0085.mp3,ind,maka kata fogg poela
5822,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0086.mp3,ind,toean setelah kita berdjoempa di san francisco
5823,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0087.mp3,ind,maka saja bermaksoed hendak kembali poela ke amérika akan bertentangan dengan toean
5824,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0088.mp3,ind,jaitoe setelah selesai keperloeankoe
5825,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0089.mp3,ind,soenggoehkah demikian
5826,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0090.mp3,ind,maoekah toean memberi saja témpoh enam boelan
5827,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0091.mp3,ind,mengapa ta  enam tahoen
5828,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0092.mp3,ind,fogg mendjawab dengan tiada meloepakan kesopanannja  katanja
5829,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0093.mp3,ind,kata saja enam boelan  dan pada waktoe jang ditentoekan benar  saja akan kembali
5830,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0094.mp3,ind,djawab proctor  wah  tjakap kosong  kalau mémang maoe sekarang
5831,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0095.mp3,ind,kalau ta  maoe soedahlah
5832,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0096.mp3,ind,djawab fogg  baiklah toean hendak ke new york
5833,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0097.mp3,ind,tidak    ke chicago    djoega tidak    ke omaha    boléhkah ditempat lain
5834,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0098.mp3,ind,kenalkah engkau plum creek
5835,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0100.mp3,ind,plum creek  ja ni station jang terdekat  sedjam lagi kita sampai kesitoe
5836,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0101.mp3,ind,keréta api berhenti sepoeloeh menit disana  dalam sa at itoe kita boléh melepaskan peloeroe
5837,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0102.mp3,ind,djawab fogg  baiklah  disanalah saja toeroen
5838,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0103.mp3,ind,maka djawab proctor dengan tekeboer
5839,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0104.mp3,ind,baja rasa disitoelah engkau akan ketinggalan
5840,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0105.mp3,ind,djawab fogg  siapa boléh tahoe  toean
5841,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0106.mp3,ind,habis berkata itoe  maka fogg kembalilah poela masoek keréta
5842,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0107.mp3,ind,keréta apipoen berangkatlah
5843,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0108.mp3,ind,dengan perkataan lemah lemboet
5844,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0109.mp3,ind,maka foggpoen menghiboerkan hati aouda dan mengatakan djoega bahasa orang jang bertabi at sombong itoe ta  oesah dikoeatirkan
5845,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0110.mp3,ind,kemoedian maka dipintanja fix mendjadi saksi dalam perkelahiannja
5846,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0111.mp3,ind,fix ta  dapat menulak maksoed fogg itoe
5847,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0112.mp3,ind,maka dengan sabar fogg melandjoetkan permainannja
5848,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0113.mp3,ind,laloe ia main schoppen dengan teliti dan sempoerna
5849,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0114.mp3,ind,djam poekoel sebelas maka keréta api sampailah di plum creek
5850,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0115.mp3,ind,fogg berbangkitlah laloe pergi ketitian keréta diikoet oléh fix
5851,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0117.mp3,ind,aouda tinggal doedoek dalam keréta dengan amat poetjatnja
5852,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0118.mp3,ind,pada sa at itoe maka terboekalah pintoe lain dan keloearlah kolonél proctor diikoet oléh seorang amerika bangsanja
5853,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0121.mp3,ind,djangan toeroen  toean toean
5854,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0122.mp3,ind,maka proctor bertanja
5855,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0125.mp3,ind,ja  tetapi bagaimana
5856,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0126.mp3,ind,saja hendak berhenti dengan toean itoe
5857,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0127.mp3,ind,maka djawab conducteur
5858,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0128.mp3,ind,ja  djangan marah toean toean  kami hendak segera berangkat
5859,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0129.mp3,ind,dengarlah itoe lontjéng soedah berboenji
5860,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0130.mp3,ind,maka didengarnja lontjéng berboenji
5861,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0131.mp3,ind,keréta apipoen berangkatlah conducteur berkata poela  oedjarnja
5862,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0132.mp3,ind,toean toean  soenggoehlah amat sajang
5863,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0134.mp3,ind,tentoe saja maoe menolong toean toean dengan segala soeka hati
5864,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0135.mp3,ind,akan tetapi sebab ta  ada témpoh
5865,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0136.mp3,ind,boekankah lebih baik toean toean poetoeskan perkataan toean toean itoe dalam keréta sahadja
5866,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0138.mp3,ind,kata fogg  soenggoeh saja amat bersetoedjoe
5867,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0139.mp3,ind,mendengar perkataan ketiga meréka itoe  maka berpikirlah passepartout
5868,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0140.mp3,ind,wah ini tjara amérika benar  sesoenggoehnja conducteur itoe berlakoe menoeroet  adat sopan tanahnja
5869,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0141.mp3,ind,passepartout berdjalan mengikoet toeannja
5870,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0142.mp3,ind,kedoea moesoeh itoe diikoet oléh saksi saksinja
5871,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0143.mp3,ind,dibelakang berdjalanlah conducteur melintasi beberapa keréta
5872,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0144.mp3,ind,kemoedian sampailah dikeréta jang dibelakang sekali
5873,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0145.mp3,ind,dalam keréta jang penghabisan itoe ada barang sepoeloeh orang penoempang sadja
5874,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0146.mp3,ind,maka conducteur mohon kepada penoempang penoempang itoe
5875,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0147.mp3,ind,memberi pindjam keréta itoe barang beberapa menit lamanja
5876,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0148.mp3,ind,bagi kedoea toean toean jang hendak mentjahari kepoetoesan atas soeatoe perkara kehormatan
5877,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0149.mp3,ind,maka djawab penoempang penoempang jtoe
5878,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0151.mp3,ind,silakanlah  toean toean
5879,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0152.mp3,ind,sambil berkata demikian itoe meréka berbangkit
5880,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0153.mp3,ind,laloe keloear dari kereta dan pergi berdiri ketitian keréta api
5881,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0154.mp3,ind,keréta itoe pandjangnja lima poeloeh kaki
5882,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0155.mp3,ind,baik sekali dipergoenakan akan melakoekan kehendak fogg dan proctor itoe
5883,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0156.mp3,ind,dalam keréta itoe kedoea moesoeh itoe boléh serang menjerang diantara bangkoe bangkoe tempat doedoek
5884,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0157.mp3,ind,menjemboenjikan diri dibelakang bangkoe bangkoe itoe dan témbak menémbak sehingga mati
5885,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0158.mp3,ind,sesoenggoehnja perkelahian itoe moedah sekali diatoer dalam keréta itoe
5886,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0160.mp3,ind,kedoea meréka itoe laloe masoek kedalam keréta
5887,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_29_verne_128kb_0161.mp3,ind,kedoea orang saksi meréka tinggal diloear keréta dan ditoetoepnja pintoe keréta itoe
